stationid,startTime,inNums,outNums,flow,allflow
203,2022/7/15 9:40,44,72,-28,-89
203,2022/7/15 9:50,36,93,-57,-108
203,2022/7/15 10:00,35,73,-38,-87
203,2022/7/15 10:10,35,70,-35,-91
203,2022/7/15 10:20,35,77,-42,-70
203,2022/7/15 10:30,37,68,-31,-93
203,2022/7/15 10:40,32,66,-34,-64
203,2022/7/15 10:50,30,76,-46,-79
203,2022/7/15 11:00,30,66,-36,-85
203,2022/7/15 11:10,36,66,-30,-56
203,2022/7/15 11:20,33,72,-39,-63
203,2022/7/15 11:30,30,69,-39,-75
203,2022/7/15 11:40,35,68,-33,-57
203,2022/7/15 11:50,34,75,-41,-76
203,2022/7/15 12:00,36,67,-31,-72
203,2022/7/15 12:10,33,64,-31,-59
203,2022/7/15 12:20,38,84,-46,-87
203,2022/7/15 12:30,32,73,-41,-100
203,2022/7/15 12:40,35,70,-35,-78
203,2022/7/15 12:50,31,82,-51,-99
203,2022/7/15 13:00,28,68,-40,-110
203,2022/7/15 13:10,33,60,-27,-67
203,2022/7/15 13:20,33,87,-54,-106
203,2022/7/15 13:30,29,74,-45,-113
203,2022/7/15 13:40,32,67,-35,-81
203,2022/7/15 13:50,26,85,-59,-113
203,2022/7/15 14:00,35,84,-49,-113
203,2022/7/15 14:10,28,63,-35,-84
203,2022/7/15 14:20,29,83,-54,-94
203,2022/7/15 14:30,32,82,-50,-110
203,2022/7/15 14:40,32,67,-35,-73
203,2022/7/15 14:50,27,91,-64,-111
203,2022/7/15 15:00,31,77,-46,-100
203,2022/7/15 15:10,28,67,-39,-82
203,2022/7/15 15:20,35,93,-58,-105
203,2022/7/15 15:30,35,79,-44,-109
203,2022/7/15 15:40,35,84,-49,-106
203,2022/7/15 15:50,34,106,-72,-126
203,2022/7/15 16:00,43,96,-53,-119
203,2022/7/15 16:10,61,87,-26,-86
203,2022/7/15 16:20,45,108,-63,-135
203,2022/7/15 16:30,93,105,-12,-92
203,2022/7/15 16:40,316,108,208,186
203,2022/7/15 16:50,334,102,232,206
203,2022/7/15 17:00,165,125,40,44
203,2022/7/15 17:10,274,122,152,204
203,2022/7/15 17:20,234,118,116,161
203,2022/7/15 17:30,198,127,71,82
203,2022/7/15 17:40,268,149,119,175
203,2022/7/15 17:50,276,190,86,122
203,2022/7/15 18:00,208,178,30,-42
203,2022/7/15 18:10,105,198,-93,-94
203,2022/7/15 18:20,76,214,-138,-260
203,2022/7/15 18:30,50,223,-173,-301
203,2022/7/15 18:40,48,215,-167,-312
203,2022/7/15 18:50,40,228,-188,-346
203,2022/7/15 19:00,29,223,-194,-368
203,2022/7/15 19:10,35,178,-143,-309
203,2022/7/15 19:20,30,192,-162,-338
203,2022/7/15 19:30,25,109,-84,-244
203,2022/7/15 19:40,35,121,-86,-207
203,2022/7/15 19:50,24,125,-101,-225
203,2022/7/15 20:00,26,102,-76,-188
203,2022/7/15 20:10,27,106,-79,-176
203,2022/7/15 20:20,25,107,-82,-182
203,2022/7/15 20:30,25,98,-73,-171
203,2022/7/15 20:40,27,94,-67,-153
203,2022/7/15 20:50,20,92,-72,-159
203,2022/7/15 21:00,23,106,-83,-173
203,2022/7/15 21:10,23,103,-80,-182
203,2022/7/15 21:20,17,75,-58,-145
203,2022/7/15 21:30,19,100,-81,-165
203,2022/7/15 21:40,18,91,-73,-172
203,2022/7/15 21:50,11,71,-60,-133
203,2022/7/15 22:00,10,110,-100,-186
203,2022/7/15 22:10,6,79,-73,-159
203,2022/7/15 22:20,4,84,-80,-168
203,2022/7/15 22:30,1,77,-76,-148
203,2022/7/15 22:40,0,10,-10,-16
203,2022/7/15 22:50,0,3,-3,-9
194,2022/7/15 5:00,0,1,-1,-4
194,2022/7/15 5:10,0,1,-1,-4
194,2022/7/15 5:20,0,1,-1,-4
194,2022/7/15 5:30,0,1,-1,-4
194,2022/7/15 5:40,0,1,-1,-3
194,2022/7/15 5:50,17,1,16,29
194,2022/7/15 6:00,33,1,32,67
194,2022/7/15 6:10,57,23,34,75
194,2022/7/15 6:20,77,33,44,79
194,2022/7/15 6:30,127,36,91,206
194,2022/7/15 6:40,183,43,140,325
194,2022/7/15 6:50,201,63,138,323
194,2022/7/15 7:00,280,65,215,386
194,2022/7/15 7:10,300,77,223,437
194,2022/7/15 7:20,365,104,261,740
194,2022/7/15 7:30,390,105,285,759
194,2022/7/15 7:40,365,108,257,767
194,2022/7/15 7:50,364,97,267,663
194,2022/7/15 8:00,336,122,214,377
194,2022/7/15 8:10,343,126,217,315
194,2022/7/15 8:20,317,125,192,267
194,2022/7/15 8:30,269,111,158,36
194,2022/7/15 8:40,187,105,82,-102
194,2022/7/15 8:50,106,105,1,-8
194,2022/7/15 9:00,100,77,23,-40
194,2022/7/15 9:10,67,76,-9,-131
194,2022/7/15 9:20,48,63,-15,-136
194,2022/7/15 9:30,48,61,-13,-136
194,2022/7/15 9:40,40,72,-32,-121
194,2022/7/15 9:50,39,64,-25,-133
194,2022/7/15 10:00,33,60,-27,-114
194,2022/7/15 10:10,37,63,-26,-117
194,2022/7/15 10:20,31,62,-31,-101
194,2022/7/15 10:30,30,65,-35,-128
194,2022/7/15 10:40,27,64,-37,-101
194,2022/7/15 10:50,29,46,-17,-96
194,2022/7/15 11:00,26,67,-41,-126
194,2022/7/15 11:10,31,66,-35,-91
194,2022/7/15 11:20,31,54,-23,-86
194,2022/7/15 11:30,26,70,-44,-119
194,2022/7/15 11:40,26,63,-37,-94
194,2022/7/15 11:50,36,48,-12,-88
194,2022/7/15 12:00,32,63,-31,-103
194,2022/7/15 12:10,35,63,-28,-87
194,2022/7/15 12:20,29,49,-20,-107
194,2022/7/15 12:30,35,60,-25,-125
194,2022/7/15 12:40,26,61,-35,-113
194,2022/7/15 12:50,35,47,-12,-111
194,2022/7/15 13:00,26,64,-38,-148
194,2022/7/15 13:10,23,64,-41,-108
194,2022/7/15 13:20,28,54,-26,-132
194,2022/7/15 13:30,26,71,-45,-158
194,2022/7/15 13:40,25,61,-36,-117
194,2022/7/15 13:50,26,49,-23,-136
194,2022/7/15 14:00,27,70,-43,-156
194,2022/7/15 14:10,25,69,-44,-128
194,2022/7/15 14:20,31,50,-19,-113
194,2022/7/15 14:30,24,63,-39,-149
194,2022/7/15 14:40,25,66,-41,-114
194,2022/7/15 14:50,29,58,-29,-140
194,2022/7/15 15:00,23,74,-51,-151
194,2022/7/15 15:10,26,64,-38,-120
194,2022/7/15 15:20,24,60,-36,-141
194,2022/7/15 15:30,31,75,-44,-153
194,2022/7/15 15:40,28,73,-45,-151
194,2022/7/15 15:50,31,61,-30,-156
194,2022/7/15 16:00,28,76,-48,-167
194,2022/7/15 16:10,30,93,-63,-149
194,2022/7/15 16:20,36,78,-42,-177
194,2022/7/15 16:30,42,91,-49,-141
194,2022/7/15 16:40,47,105,-58,128
194,2022/7/15 16:50,40,93,-53,153
194,2022/7/15 17:00,44,103,-59,-15
194,2022/7/15 17:10,74,101,-27,177
194,2022/7/15 17:20,67,121,-54,107
194,2022/7/15 17:30,88,123,-35,47
194,2022/7/15 17:40,169,127,42,217
194,2022/7/15 17:50,71,118,-47,75
194,2022/7/15 18:00,51,145,-94,-136
194,2022/7/15 18:10,48,144,-96,-190
194,2022/7/15 18:20,40,182,-142,-402
194,2022/7/15 18:30,28,139,-111,-412
194,2022/7/15 18:40,26,169,-143,-455
194,2022/7/15 18:50,27,181,-154,-500
194,2022/7/15 19:00,26,147,-121,-489
194,2022/7/15 19:10,27,144,-117,-426
194,2022/7/15 19:20,25,116,-91,-429
194,2022/7/15 19:30,27,105,-78,-322
194,2022/7/15 19:40,23,109,-86,-293
194,2022/7/15 19:50,20,109,-89,-314
194,2022/7/15 20:00,22,107,-85,-273
194,2022/7/15 20:10,21,100,-79,-255
194,2022/7/15 20:20,15,102,-87,-269
194,2022/7/15 20:30,20,95,-75,-246
194,2022/7/15 20:40,17,82,-65,-218
194,2022/7/15 20:50,13,94,-81,-240
194,2022/7/15 21:00,22,74,-52,-225
194,2022/7/15 21:10,13,99,-86,-268
194,2022/7/15 21:20,16,85,-69,-214
194,2022/7/15 21:30,10,75,-65,-230
194,2022/7/15 21:40,10,77,-67,-239
194,2022/7/15 21:50,10,77,-67,-200
194,2022/7/15 22:00,6,64,-58,-244
194,2022/7/15 22:10,2,94,-92,-251
194,2022/7/15 22:20,1,67,-66,-234
194,2022/7/15 22:30,1,69,-68,-216
194,2022/7/15 22:40,0,38,-38,-54
194,2022/7/15 22:50,0,3,-3,-12
198,2022/7/15 5:00,0,1,-1,-5
198,2022/7/15 5:10,0,1,-1,-5
198,2022/7/15 5:20,0,1,-1,-5
198,2022/7/15 5:30,0,1,-1,-5
198,2022/7/15 5:40,0,1,-1,-4
198,2022/7/15 5:50,13,1,12,41
198,2022/7/15 6:00,29,1,28,95
198,2022/7/15 6:10,31,21,10,85
198,2022/7/15 6:20,36,28,8,87
198,2022/7/15 6:30,53,37,16,222
198,2022/7/15 6:40,86,41,45,370
198,2022/7/15 6:50,113,62,51,374
198,2022/7/15 7:00,149,72,77,463
198,2022/7/15 7:10,224,87,137,574
198,2022/7/15 7:20,232,104,128,868
198,2022/7/15 7:30,283,102,181,940
198,2022/7/15 7:40,286,120,166,933
198,2022/7/15 7:50,235,123,112,775
198,2022/7/15 8:00,220,127,93,470
198,2022/7/15 8:10,207,118,89,404
198,2022/7/15 8:20,166,107,59,326
198,2022/7/15 8:30,123,105,18,54
198,2022/7/15 8:40,67,95,-28,-130
198,2022/7/15 8:50,51,106,-55,-63
198,2022/7/15 9:00,39,75,-36,-76
198,2022/7/15 9:10,32,49,-17,-148
198,2022/7/15 9:20,34,74,-40,-176
198,2022/7/15 9:30,27,61,-34,-170
198,2022/7/15 9:40,26,69,-43,-164
198,2022/7/15 9:50,25,72,-47,-180
198,2022/7/15 10:00,24,60,-36,-150
198,2022/7/15 10:10,23,49,-26,-143
198,2022/7/15 10:20,22,65,-43,-144
198,2022/7/15 10:30,21,46,-25,-153
198,2022/7/15 10:40,22,51,-29,-130
198,2022/7/15 10:50,19,65,-46,-142
198,2022/7/15 11:00,17,61,-44,-170
198,2022/7/15 11:10,21,50,-29,-120
198,2022/7/15 11:20,19,63,-44,-130
198,2022/7/15 11:30,22,45,-23,-142
198,2022/7/15 11:40,24,61,-37,-131
198,2022/7/15 11:50,19,62,-43,-131
198,2022/7/15 12:00,22,59,-37,-140
198,2022/7/15 12:10,21,48,-27,-114
198,2022/7/15 12:20,21,62,-41,-148
198,2022/7/15 12:30,22,51,-29,-154
198,2022/7/15 12:40,22,61,-39,-152
198,2022/7/15 12:50,19,62,-43,-154
198,2022/7/15 13:00,21,52,-31,-179
198,2022/7/15 13:10,22,64,-42,-150
198,2022/7/15 13:20,26,68,-42,-174
198,2022/7/15 13:30,22,51,-29,-187
198,2022/7/15 13:40,22,54,-32,-149
198,2022/7/15 13:50,24,61,-37,-173
198,2022/7/15 14:00,22,51,-29,-185
198,2022/7/15 14:10,23,52,-29,-157
198,2022/7/15 14:20,22,73,-51,-164
198,2022/7/15 14:30,21,53,-32,-181
198,2022/7/15 14:40,23,66,-43,-157
198,2022/7/15 14:50,21,67,-46,-186
198,2022/7/15 15:00,22,55,-33,-184
198,2022/7/15 15:10,24,65,-41,-161
198,2022/7/15 15:20,20,70,-50,-191
198,2022/7/15 15:30,22,60,-38,-191
198,2022/7/15 15:40,23,60,-37,-188
198,2022/7/15 15:50,25,82,-57,-213
198,2022/7/15 16:00,35,63,-28,-195
198,2022/7/15 16:10,32,71,-39,-188
198,2022/7/15 16:20,24,93,-69,-246
198,2022/7/15 16:30,28,77,-49,-190
198,2022/7/15 16:40,34,76,-42,86
198,2022/7/15 16:50,27,93,-66,87
198,2022/7/15 17:00,35,105,-70,-85
198,2022/7/15 17:10,67,108,-41,136
198,2022/7/15 17:20,54,105,-51,56
198,2022/7/15 17:30,40,107,-67,-20
198,2022/7/15 17:40,53,109,-56,161
198,2022/7/15 17:50,41,97,-56,19
198,2022/7/15 18:00,36,121,-85,-221
198,2022/7/15 18:10,35,111,-76,-266
198,2022/7/15 18:20,26,110,-84,-486
198,2022/7/15 18:30,27,109,-82,-494
198,2022/7/15 18:40,26,121,-95,-550
198,2022/7/15 18:50,23,124,-101,-601
198,2022/7/15 19:00,25,119,-94,-583
198,2022/7/15 19:10,18,133,-115,-541
198,2022/7/15 19:20,21,107,-86,-515
198,2022/7/15 19:30,14,122,-108,-430
198,2022/7/15 19:40,20,126,-106,-399
198,2022/7/15 19:50,15,102,-87,-401
198,2022/7/15 20:00,13,99,-86,-359
198,2022/7/15 20:10,16,100,-84,-339
198,2022/7/15 20:20,14,98,-84,-353
198,2022/7/15 20:30,14,76,-62,-308
198,2022/7/15 20:40,15,79,-64,-282
198,2022/7/15 20:50,14,64,-50,-290
198,2022/7/15 21:00,16,95,-79,-304
198,2022/7/15 21:10,12,79,-67,-335
198,2022/7/15 21:20,10,67,-57,-271
198,2022/7/15 21:30,8,92,-84,-314
198,2022/7/15 21:40,8,63,-55,-294
198,2022/7/15 21:50,7,62,-55,-255
198,2022/7/15 22:00,4,77,-73,-317
198,2022/7/15 22:10,2,71,-69,-320
198,2022/7/15 22:20,1,72,-71,-305
198,2022/7/15 22:30,1,72,-71,-287
198,2022/7/15 22:40,0,49,-49,-103
198,2022/7/15 22:50,0,3,-3,-15
196,2022/7/15 5:00,0,1,-1,-6
196,2022/7/15 5:10,0,1,-1,-6
196,2022/7/15 5:20,0,1,-1,-6
196,2022/7/15 5:30,0,1,-1,-6
196,2022/7/15 5:40,0,1,-1,-5
196,2022/7/15 5:50,25,1,24,65
196,2022/7/15 6:00,53,5,48,143
196,2022/7/15 6:10,58,33,25,110
196,2022/7/15 6:20,91,38,53,140
196,2022/7/15 6:30,147,76,71,293
196,2022/7/15 6:40,225,77,148,518
196,2022/7/15 6:50,281,108,173,547
196,2022/7/15 7:00,348,93,255,718
196,2022/7/15 7:10,596,114,482,1056
196,2022/7/15 7:20,629,123,506,1374
196,2022/7/15 7:30,722,146,576,1516
196,2022/7/15 7:40,722,184,538,1471
196,2022/7/15 7:50,722,145,577,1352
196,2022/7/15 8:00,599,144,455,925
196,2022/7/15 8:10,601,179,422,826
196,2022/7/15 8:20,376,153,223,549
196,2022/7/15 8:30,279,153,126,180
196,2022/7/15 8:40,227,121,106,-24
196,2022/7/15 8:50,177,116,61,-2
196,2022/7/15 9:00,142,87,55,-21
196,2022/7/15 9:10,72,103,-31,-179
196,2022/7/15 9:20,63,100,-37,-213
196,2022/7/15 9:30,55,93,-38,-208
196,2022/7/15 9:40,40,90,-50,-214
196,2022/7/15 9:50,39,72,-33,-213
196,2022/7/15 10:00,41,96,-55,-205
196,2022/7/15 10:10,27,92,-65,-208
196,2022/7/15 10:20,35,76,-41,-185
196,2022/7/15 10:30,28,75,-47,-200
196,2022/7/15 10:40,35,90,-55,-185
196,2022/7/15 10:50,26,78,-52,-194
196,2022/7/15 11:00,37,72,-35,-205
196,2022/7/15 11:10,36,87,-51,-171
196,2022/7/15 11:20,38,77,-39,-169
196,2022/7/15 11:30,36,84,-48,-190
196,2022/7/15 11:40,41,91,-50,-181
196,2022/7/15 11:50,43,76,-33,-164
196,2022/7/15 12:00,48,77,-29,-169
196,2022/7/15 12:10,40,90,-50,-164
196,2022/7/15 12:20,51,75,-24,-172
196,2022/7/15 12:30,52,73,-21,-175
196,2022/7/15 12:40,40,96,-56,-208
196,2022/7/15 12:50,42,77,-35,-189
196,2022/7/15 13:00,42,73,-31,-210
196,2022/7/15 13:10,41,98,-57,-207
196,2022/7/15 13:20,38,84,-46,-220
196,2022/7/15 13:30,34,81,-47,-234
196,2022/7/15 13:40,42,101,-59,-208
196,2022/7/15 13:50,29,81,-52,-225
196,2022/7/15 14:00,32,75,-43,-228
196,2022/7/15 14:10,28,101,-73,-230
196,2022/7/15 14:20,31,79,-48,-212
196,2022/7/15 14:30,33,76,-43,-224
196,2022/7/15 14:40,26,106,-80,-237
196,2022/7/15 14:50,33,79,-46,-232
196,2022/7/15 15:00,37,92,-55,-239
196,2022/7/15 15:10,32,110,-78,-239
196,2022/7/15 15:20,43,86,-43,-234
196,2022/7/15 15:30,40,97,-57,-248
196,2022/7/15 15:40,43,109,-66,-254
196,2022/7/15 15:50,42,109,-67,-280
196,2022/7/15 16:00,47,98,-51,-246
196,2022/7/15 16:10,53,122,-69,-257
196,2022/7/15 16:20,78,99,-21,-267
196,2022/7/15 16:30,106,99,7,-183
196,2022/7/15 16:40,195,108,87,173
196,2022/7/15 16:50,123,129,-6,81
196,2022/7/15 17:00,183,149,34,-51
196,2022/7/15 17:10,211,143,68,204
196,2022/7/15 17:20,261,178,83,139
196,2022/7/15 17:30,208,213,-5,-25
196,2022/7/15 17:40,205,197,8,169
196,2022/7/15 17:50,198,232,-34,-15
196,2022/7/15 18:00,157,208,-51,-272
196,2022/7/15 18:10,206,218,-12,-278
196,2022/7/15 18:20,170,217,-47,-533
196,2022/7/15 18:30,103,234,-131,-625
196,2022/7/15 18:40,76,233,-157,-707
196,2022/7/15 18:50,45,256,-211,-812
196,2022/7/15 19:00,35,219,-184,-767
196,2022/7/15 19:10,36,198,-162,-703
196,2022/7/15 19:20,27,208,-181,-696
196,2022/7/15 19:30,31,179,-148,-578
196,2022/7/15 19:40,25,158,-133,-532
196,2022/7/15 19:50,33,128,-95,-496
196,2022/7/15 20:00,29,111,-82,-441
196,2022/7/15 20:10,29,100,-71,-410
196,2022/7/15 20:20,28,127,-99,-452
196,2022/7/15 20:30,27,104,-77,-385
196,2022/7/15 20:40,25,107,-82,-364
196,2022/7/15 20:50,30,106,-76,-366
196,2022/7/15 21:00,24,104,-80,-384
196,2022/7/15 21:10,23,114,-91,-426
196,2022/7/15 21:20,22,123,-101,-372
196,2022/7/15 21:30,24,108,-84,-398
196,2022/7/15 21:40,18,99,-81,-375
196,2022/7/15 21:50,14,124,-110,-365
196,2022/7/15 22:00,12,103,-91,-408
196,2022/7/15 22:10,7,96,-89,-409
196,2022/7/15 22:20,2,108,-106,-411
196,2022/7/15 22:30,1,63,-62,-349
196,2022/7/15 22:40,0,102,-102,-205
196,2022/7/15 22:50,0,3,-3,-18
199,2022/7/15 5:00,0,1,-1,-7
199,2022/7/15 5:10,0,1,-1,-7
199,2022/7/15 5:20,0,1,-1,-7
199,2022/7/15 5:30,0,1,-1,-7
199,2022/7/15 5:40,0,1,-1,-6
199,2022/7/15 5:50,32,1,31,96
199,2022/7/15 6:00,55,1,54,197
199,2022/7/15 6:10,83,6,77,187
199,2022/7/15 6:20,78,25,53,193
199,2022/7/15 6:30,106,21,85,378
199,2022/7/15 6:40,187,52,135,653
199,2022/7/15 6:50,226,49,177,724
199,2022/7/15 7:00,267,81,186,904
199,2022/7/15 7:10,358,102,256,1312
199,2022/7/15 7:20,328,106,222,1596
199,2022/7/15 7:30,567,102,465,1981
199,2022/7/15 7:40,447,70,377,1848
199,2022/7/15 7:50,324,68,256,1608
199,2022/7/15 8:00,317,57,260,1185
199,2022/7/15 8:10,280,69,211,1037
199,2022/7/15 8:20,246,63,183,732
199,2022/7/15 8:30,207,72,135,315
199,2022/7/15 8:40,146,66,80,56
199,2022/7/15 8:50,83,68,15,13
199,2022/7/15 9:00,61,59,2,-19
199,2022/7/15 9:10,48,57,-9,-188
199,2022/7/15 9:20,43,52,-9,-222
199,2022/7/15 9:30,33,65,-32,-240
199,2022/7/15 9:40,30,57,-27,-241
199,2022/7/15 9:50,32,60,-28,-241
199,2022/7/15 10:00,30,62,-32,-237
199,2022/7/15 10:10,27,50,-23,-231
199,2022/7/15 10:20,28,62,-34,-219
199,2022/7/15 10:30,27,64,-37,-237
199,2022/7/15 10:40,28,54,-26,-211
199,2022/7/15 10:50,26,52,-26,-220
199,2022/7/15 11:00,28,66,-38,-243
199,2022/7/15 11:10,29,58,-29,-200
199,2022/7/15 11:20,28,51,-23,-192
199,2022/7/15 11:30,26,65,-39,-229
199,2022/7/15 11:40,28,51,-23,-204
199,2022/7/15 11:50,29,53,-24,-188
199,2022/7/15 12:00,31,62,-31,-200
199,2022/7/15 12:10,31,53,-22,-186
199,2022/7/15 12:20,33,45,-12,-184
199,2022/7/15 12:30,31,65,-34,-209
199,2022/7/15 12:40,26,50,-24,-232
199,2022/7/15 12:50,25,60,-35,-224
199,2022/7/15 13:00,26,63,-37,-247
199,2022/7/15 13:10,29,50,-21,-228
199,2022/7/15 13:20,29,61,-32,-252
199,2022/7/15 13:30,27,66,-39,-273
199,2022/7/15 13:40,27,59,-32,-240
199,2022/7/15 13:50,24,64,-40,-265
199,2022/7/15 14:00,22,63,-41,-269
199,2022/7/15 14:10,27,61,-34,-264
199,2022/7/15 14:20,22,64,-42,-254
199,2022/7/15 14:30,25,72,-47,-271
199,2022/7/15 14:40,22,53,-31,-268
199,2022/7/15 14:50,27,66,-39,-271
199,2022/7/15 15:00,28,75,-47,-286
199,2022/7/15 15:10,28,64,-36,-275
199,2022/7/15 15:20,29,65,-36,-270
199,2022/7/15 15:30,24,74,-50,-298
199,2022/7/15 15:40,24,78,-54,-308
199,2022/7/15 15:50,25,76,-51,-331
199,2022/7/15 16:00,29,87,-58,-304
199,2022/7/15 16:10,28,83,-55,-312
199,2022/7/15 16:20,26,80,-54,-321
199,2022/7/15 16:30,41,99,-58,-241
199,2022/7/15 16:40,163,112,51,224
199,2022/7/15 16:50,41,100,-59,22
199,2022/7/15 17:00,43,108,-65,-116
199,2022/7/15 17:10,41,127,-86,118
199,2022/7/15 17:20,37,110,-73,66
199,2022/7/15 17:30,30,118,-88,-113
199,2022/7/15 17:40,31,118,-87,82
199,2022/7/15 17:50,29,132,-103,-118
199,2022/7/15 18:00,24,107,-83,-355
199,2022/7/15 18:10,24,149,-125,-403
199,2022/7/15 18:20,26,128,-102,-635
199,2022/7/15 18:30,24,119,-95,-720
199,2022/7/15 18:40,22,146,-124,-831
199,2022/7/15 18:50,21,112,-91,-903
199,2022/7/15 19:00,19,109,-90,-857
199,2022/7/15 19:10,23,109,-86,-789
199,2022/7/15 19:20,19,121,-102,-798
199,2022/7/15 19:30,22,120,-98,-676
199,2022/7/15 19:40,21,114,-93,-625
199,2022/7/15 19:50,19,113,-94,-590
199,2022/7/15 20:00,21,90,-69,-510
199,2022/7/15 20:10,20,91,-71,-481
199,2022/7/15 20:20,20,82,-62,-514
199,2022/7/15 20:30,26,77,-51,-436
199,2022/7/15 20:40,20,78,-58,-422
199,2022/7/15 20:50,19,73,-54,-420
199,2022/7/15 21:00,20,69,-49,-433
199,2022/7/15 21:10,18,91,-73,-499
199,2022/7/15 21:20,18,73,-55,-427
199,2022/7/15 21:30,16,69,-53,-451
199,2022/7/15 21:40,12,77,-65,-440
199,2022/7/15 21:50,9,77,-68,-433
199,2022/7/15 22:00,7,63,-56,-464
199,2022/7/15 22:10,2,78,-76,-485
199,2022/7/15 22:20,1,55,-54,-465
199,2022/7/15 22:30,2,71,-69,-418
199,2022/7/15 22:40,0,67,-67,-272
199,2022/7/15 22:50,0,17,-17,-35
197,2022/7/15 5:00,0,1,-1,-8
197,2022/7/15 5:10,0,1,-1,-8
197,2022/7/15 5:20,0,1,-1,-8
197,2022/7/15 5:30,0,1,-1,-8
197,2022/7/15 5:40,5,1,4,-2
197,2022/7/15 5:50,29,1,28,124
197,2022/7/15 6:00,58,1,57,254
197,2022/7/15 6:10,45,1,44,231
197,2022/7/15 6:20,75,19,56,249
197,2022/7/15 6:30,81,21,60,438
197,2022/7/15 6:40,168,21,147,800
197,2022/7/15 6:50,185,48,137,861
197,2022/7/15 7:00,218,64,154,1058
197,2022/7/15 7:10,274,99,175,1487
197,2022/7/15 7:20,305,106,199,1795
197,2022/7/15 7:30,281,109,172,2153
197,2022/7/15 7:40,276,198,78,1926
197,2022/7/15 7:50,273,138,135,1743
197,2022/7/15 8:00,226,122,104,1289
197,2022/7/15 8:10,212,93,119,1156
197,2022/7/15 8:20,149,76,73,805
197,2022/7/15 8:30,78,60,18,333
197,2022/7/15 8:40,57,65,-8,48
197,2022/7/15 8:50,54,56,-2,11
197,2022/7/15 9:00,32,49,-17,-36
197,2022/7/15 9:10,28,47,-19,-207
197,2022/7/15 9:20,27,51,-24,-246
197,2022/7/15 9:30,28,49,-21,-261
197,2022/7/15 9:40,24,50,-26,-267
197,2022/7/15 9:50,26,51,-25,-266
197,2022/7/15 10:00,25,38,-13,-250
197,2022/7/15 10:10,21,40,-19,-250
197,2022/7/15 10:20,18,50,-32,-251
197,2022/7/15 10:30,22,31,-9,-246
197,2022/7/15 10:40,15,40,-25,-236
197,2022/7/15 10:50,20,46,-26,-246
197,2022/7/15 11:00,19,32,-13,-256
197,2022/7/15 11:10,17,48,-31,-231
197,2022/7/15 11:20,28,48,-20,-212
197,2022/7/15 11:30,23,38,-15,-244
197,2022/7/15 11:40,27,50,-23,-227
197,2022/7/15 11:50,25,48,-23,-211
197,2022/7/15 12:00,25,29,-4,-204
197,2022/7/15 12:10,23,45,-22,-208
197,2022/7/15 12:20,25,42,-17,-201
197,2022/7/15 12:30,23,35,-12,-221
197,2022/7/15 12:40,24,45,-21,-253
197,2022/7/15 12:50,21,49,-28,-252
197,2022/7/15 13:00,24,38,-14,-261
197,2022/7/15 13:10,20,41,-21,-249
197,2022/7/15 13:20,21,46,-25,-277
197,2022/7/15 13:30,22,37,-15,-288
197,2022/7/15 13:40,19,50,-31,-271
197,2022/7/15 13:50,22,49,-27,-292
197,2022/7/15 14:00,21,38,-17,-286
197,2022/7/15 14:10,20,45,-25,-289
197,2022/7/15 14:20,23,45,-22,-276
197,2022/7/15 14:30,22,37,-15,-286
197,2022/7/15 14:40,24,54,-30,-298
197,2022/7/15 14:50,22,54,-32,-303
197,2022/7/15 15:00,23,45,-22,-308
197,2022/7/15 15:10,24,65,-41,-316
197,2022/7/15 15:20,26,65,-39,-309
197,2022/7/15 15:30,25,48,-23,-321
197,2022/7/15 15:40,25,62,-37,-345
197,2022/7/15 15:50,62,62,0,-331
197,2022/7/15 16:00,76,57,19,-285
197,2022/7/15 16:10,33,65,-32,-344
197,2022/7/15 16:20,28,84,-56,-377
197,2022/7/15 16:30,53,62,-9,-250
197,2022/7/15 16:40,149,63,86,310
197,2022/7/15 16:50,75,77,-2,20
197,2022/7/15 17:00,46,80,-34,-150
197,2022/7/15 17:10,44,93,-49,69
197,2022/7/15 17:20,41,100,-59,7
197,2022/7/15 17:30,44,102,-58,-171
197,2022/7/15 17:40,40,108,-68,14
197,2022/7/15 17:50,27,112,-85,-203
197,2022/7/15 18:00,30,90,-60,-415
197,2022/7/15 18:10,34,101,-67,-470
197,2022/7/15 18:20,24,108,-84,-719
197,2022/7/15 18:30,26,123,-97,-817
197,2022/7/15 18:40,23,122,-99,-930
197,2022/7/15 18:50,20,128,-108,-1011
197,2022/7/15 19:00,22,124,-102,-959
197,2022/7/15 19:10,16,89,-73,-862
197,2022/7/15 19:20,16,124,-108,-906
197,2022/7/15 19:30,14,105,-91,-767
197,2022/7/15 19:40,16,103,-87,-712
197,2022/7/15 19:50,14,97,-83,-673
197,2022/7/15 20:00,16,88,-72,-582
197,2022/7/15 20:10,16,77,-61,-542
197,2022/7/15 20:20,11,79,-68,-582
197,2022/7/15 20:30,16,71,-55,-491
197,2022/7/15 20:40,10,66,-56,-478
197,2022/7/15 20:50,9,70,-61,-481
197,2022/7/15 21:00,8,71,-63,-496
197,2022/7/15 21:10,7,50,-43,-542
197,2022/7/15 21:20,9,76,-67,-494
197,2022/7/15 21:30,5,69,-64,-515
197,2022/7/15 21:40,7,68,-61,-501
197,2022/7/15 21:50,4,63,-59,-492
197,2022/7/15 22:00,1,72,-71,-535
197,2022/7/15 22:10,0,49,-49,-534
197,2022/7/15 22:20,0,68,-68,-533
